,Mid_kept,activation,epochs,batch_size,neurons,consensus,depth,accuracy
306,00000025846,0000000tanh,00000000100,00000001000,00000000008,consensusH5,00000000003,0.992351212
307,00000025846,0000000tanh,00000000250,00000000750,00000000008,consensusH5,00000000003,0.99359091
308,00000025846,0000000tanh,00000000250,00000001000,00000000005,consensusH5,00000000003,0.993255856
309,00000025846,0000000tanh,00000000100,00000000500,00000000008,consensusH6,00000000009,0.993566977
310,00000025846,0000000tanh,00000000250,00000000750,00000000008,consensusH5,00000000009,0.993849379
311,00000025846,0000000tanh,00000000250,00000001000,00000000008,consensusH5,00000000009,0.994055198
312,00000025846,0000000tanh,00000000500,00000000750,00000000008,consensusH5,00000000003,0.993423383
313,00000025846,0000000tanh,00000000500,00000003500,00000000005,consensusH5,00000000003,0.993380305
314,00000025846,0000000tanh,00000000500,00000003500,00000000008,consensusH5,00000000003,0.993399451
315,00000025846,0000000tanh,00000000500,00000000500,00000000008,consensusH5,00000000009,0.993452102
316,00000025846,0000000tanh,00000000250,00000000500,00000000005,consensusH6,00000000009,0.994222724
317,00000025846,0000000tanh,00000000500,00000001000,00000000008,consensusH5,00000000003,0.993241497
318,00000025846,0000000tanh,00000000250,00000003500,00000000008,consensusH5,00000000003,0.992528312
320,00000025846,0000000tanh,00000000100,00000000750,00000000011,consensusH6,00000000009,0.993303721
321,00000025846,0000000tanh,00000000250,00000001000,00000000011,consensusH5,00000000003,0.993442529
322,00000025846,0000000tanh,00000000100,00000001000,00000000011,consensusH5,00000000003,0.992647974
323,00000025846,0000000tanh,00000000100,00000000750,00000000011,consensusH5,00000000003,0.992485234
324,00000025846,0000000tanh,00000000500,00000000500,00000000011,consensusH5,00000000003,0.993370732
325,00000025846,0000000tanh,00000000500,00000000750,00000000011,consensusH5,00000000009,0.993710571
326,00000025846,0000000tanh,00000000500,00000003500,00000000008,consensusH6,00000000009,0.994170073
327,00000025846,0000000relu,00000001000,00000000750,00000000009,0consensus0,00000000003,0.992145394
328,00000025846,0000000relu,00000000100,00000001000,00000000008,consensusH6,00000000015,0.992930376
329,00000025846,0000000tanh,00000000500,00000000500,00000000005,consensusH6,00000000009,0.99399776
330,00000025846,0000000selu,00000000100,00000001000,00000000005,consensusH5,00000000015,0.993566977
331,00000025846,0000000tanh,00000000250,00000001000,00000000008,consensusH5,00000000003,0.993691426
332,00000025846,0000000selu,00000000250,00000001000,00000000005,consensusH5,00000000003,0.993610055
333,00000025846,0000000tanh,00000000250,00000003500,00000000011,consensusH5,00000000003,0.993021319
334,00000025846,0000000selu,00000000250,00000003500,00000000005,consensusH5,00000000015,0.994059984
335,00000025846,0000000tanh,00000000500,00000003500,00000000011,consensusH5,00000000003,0.993303721
336,00000025846,0000000selu,00000000100,00000001000,00000000008,consensusH5,00000000003,0.992389504
337,00000025846,0000000selu,00000000100,00000000500,00000000008,consensusH5,00000000015,0.99367228
338,00000025846,0000000selu,00000000500,00000000750,00000000005,consensusH6,00000000009,0.994304094
339,00000025846,0000000selu,00000000250,00000000750,00000000008,consensusH5,00000000003,0.993667493
340,00000025846,0000000selu,00000000025,00000003500,00000000008,consensusH6,00000000015,0.987464221
341,00000025846,0000000tanh,00000000250,00000003500,00000000011,consensusH5,00000000009,0.992691052
342,00000025846,0000000selu,00000000250,00000003500,00000000008,consensusH6,00000000009,0.993715358
343,00000025846,0000000selu,00000000250,00000001000,00000000008,consensusH6,00000000009,0.994146141
344,00000025846,0000000selu,00000000500,00000001000,00000000008,consensusH5,00000000003,0.993437742
345,00000025846,0000000selu,00000000250,00000003500,00000000005,consensusH5,00000000003,0.992298561
346,00000025846,0000000selu,00000000100,00000001000,00000000008,consensusH6,00000000009,0.993734504
347,00000025846,0000000selu,00000000500,00000000750,00000000008,consensusH6,00000000015,0.994232297
348,00000025846,0000000selu,00000000100,00000001000,00000000005,consensusH5,00000000003,0.992705412
349,00000025846,0000000selu,00000000100,00000000750,00000000011,consensusH5,00000000009,0.993700998
350,00000025846,0000000selu,00000000100,00000003500,00000000008,consensusH5,00000000009,0.993772796
351,00000025846,0000000selu,00000000500,00000000500,00000000005,consensusH6,00000000009,0.993959468
352,00000025846,0000000selu,00000000500,00000000750,00000000005,consensusH5,00000000003,0.993452102
353,00000025846,0000000selu,00000000500,00000000750,00000000011,consensusH5,00000000003,0.993337226
354,00000025846,0000000selu,00000000100,00000000750,00000000011,consensusH5,00000000003,0.99308833
355,00000025846,0000000selu,00000000500,00000001000,00000000011,consensusH5,00000000003,0.993638774
356,00000025846,0000000selu,00000000100,00000000750,00000000011,consensusH5,00000000015,0.99315534
357,00000025846,0000000selu,00000000500,00000003500,00000000011,consensusH5,00000000003,0.993452102
358,00000028846,0000000relu,00000000500,00000001000,00000000005,consensusH6,00000000015,0.923306306
359,00000028846,0000000relu,00000000100,00000001000,00000000008,consensusH5,00000000003,0.986401624
361,00000025846,0000000selu,00000000025,00000000500,00000000011,consensusH5,00000000003,0.990101569
362,00000025846,0000000selu,00000000100,00000003500,00000000011,consensusH6,00000000009,0.994107849
364,00000028846,0000000relu,00000000100,00000000500,00000000011,consensusH5,00000000003,0.982002853
365,00000028846,0000000relu,00000000100,00000000750,00000000008,consensusH5,00000000003,0.971989546
366,00000028846,0000000relu,00000000100,00000001000,00000000011,consensusH6,00000000003,0.984788581
368,00000028846,0000000relu,00000000100,00000001000,00000000011,consensusH5,00000000009,0.93819703
369,00000025846,0000000selu,00000000025,00000000750,00000000011,consensusH6,00000000009,0.991571017
370,00000025846,0000000selu,00000000100,00000000500,00000000011,consensusH6,00000000015,0.992293775
372,00000028846,0000000relu,00000000500,00000003500,00000000011,consensusH5,00000000003,0.988115182
373,00000028846,0000000tanh,00000000100,00000000750,00000000005,consensusH5,00000000003,0.989177779
374,00000025846,0000000selu,00000000250,00000003500,00000000011,consensusH5,00000000003,0.993504753
375,00000028846,0000000tanh,00000000100,00000000500,00000000005,consensusH5,00000000003,0.989948402
376,00000028846,0000000relu,00000000100,00000003500,00000000011,consensusH6,00000000009,0.976110702
377,00000028846,0000000relu,00000000500,00000000500,00000000011,consensusH5,00000000003,0.980705718
379,00000028846,0000000tanh,00000000250,00000000750,00000000005,consensusH5,00000000003,0.980279722
380,00000028846,0000000relu,00000000100,00000000750,00000000011,consensusH5,00000000003,0.987440289
382,00000028846,0000000tanh,00000000500,00000000750,00000000005,consensusH5,00000000003,0.921870363
384,00000028846,0000000tanh,00000000025,00000000500,00000000008,consensusH6,00000000003,0.989340519
387,00000028846,0000000tanh,00000000025,00000000500,00000000008,consensusH4,00000000003,0.989235217
388,00000028846,0000000tanh,00000000025,00000000500,00000000008,consensusH5,00000000003,0.989704292
391,00000028846,0000000tanh,00000000100,00000000750,00000000008,consensusH5,00000000003,0.988948028
392,00000028846,0000000tanh,00000000250,00000000500,00000000008,consensusH5,00000000003,0.96896928
393,00000028846,0000000tanh,00000000500,00000003500,00000000005,consensusH5,00000000003,0.9838265
394,00000028846,0000000tanh,00000000250,00000003500,00000000005,consensusH5,00000000003,0.990211658
398,00000028846,0000000tanh,00000000250,00000003500,00000000008,consensusH5,00000000003,0.988967174
399,00000028846,0000000tanh,00000000100,00000001000,00000000008,consensusH6,00000000003,0.989771302
400,00000028846,0000000tanh,00000000100,00000003500,00000000011,consensusH5,00000000003,0.98940753
401,00000028846,0000000tanh,00000000025,00000000500,00000000011,consensusH6,00000000003,0.990422263
402,00000028846,0000000tanh,00000000025,00000000750,00000000011,consensusH5,00000000003,0.988718278
403,00000028846,0000000tanh,00000000250,00000000750,00000000008,consensusH5,00000000003,0.973272322
404,00000028846,0000000tanh,00000000100,00000000750,00000000011,consensusH5,00000000003,0.98900068
405,00000028846,0000000tanh,00000000250,00000000750,00000000011,consensusH5,00000000003,0.972693158
407,00000028846,0000000tanh,00000000500,00000001000,00000000008,consensusH5,00000000003,0.945429395
408,00000028846,0000000tanh,00000000250,00000001000,00000000011,consensusH5,00000000003,0.980294081
409,00000028846,0000000tanh,00000000500,00000000750,00000000008,consensusH5,00000000003,0.945740516
410,00000028846,0000000selu,00000000025,00000000750,00000000005,consensusH6,00000000015,0.97524435
411,00000028846,0000000selu,00000000100,00000000500,00000000005,consensusH6,00000000003,0.990561071
412,00000028846,0000000selu,00000000100,00000000750,00000000005,consensusH5,00000000003,0.989455395
414,00000028846,0000000tanh,00000000250,00000003500,00000000008,consensusH6,00000000009,0.900302505
415,00000028846,0000000selu,00000000250,00000000750,00000000005,consensusH5,00000000003,0.982103369
416,00000028846,0000000tanh,00000000500,00000001000,00000000011,consensusH5,00000000003,0.941365677
420,00000028846,0000000tanh,00000000500,00000003500,00000000011,consensusH5,00000000003,0.979035238
421,00000028846,0000000selu,00000000500,00000003500,00000000005,consensusH5,00000000003,0.985214578
423,00000028846,0000000selu,00000000100,00000000500,00000000008,consensusH6,00000000015,0.904878376
424,00000028846,0000000selu,00000000025,00000000500,00000000008,consensusH4,00000000003,0.989924469
425,00000028846,0000000tanh,00000000100,00000001000,00000000005,consensusH5,00000000003,0.990029772
426,00000028846,0000000selu,00000000250,00000001000,00000000008,consensusH5,00000000009,0.907166311
427,00000028846,0000000selu,00000000100,00000001000,00000000008,consensusH5,00000000015,0.920984865
428,00000028846,0000000selu,00000000100,00000003500,00000000008,consensusH4,00000000003,0.988804434
429,00000028846,0000000selu,00000000025,00000001000,00000000008,consensusH6,00000000009,0.966346292
430,00000028846,0000000selu,00000000250,00000001000,00000000008,consensusH5,00000000003,0.97873369
431,00000028846,0000000selu,00000000500,00000003500,00000000005,consensusH5,00000000009,0.965379424
432,00000028846,0000000selu,00000000250,00000003500,00000000008,consensusH5,00000000015,0.921554456
433,00000028846,0000000selu,00000000250,00000003500,00000000008,consensusH6,00000000015,0.944429021
434,00000028846,0000000selu,00000000250,00000000750,00000000008,consensusH5,00000000003,0.986530858
435,00000028846,0000000selu,00000000100,00000000500,00000000011,consensusH6,00000000003,0.9861623
436,00000028846,0000000selu,00000000025,00000001000,00000000011,consensusH6,00000000015,0.946693024
437,00000028846,0000000selu,00000000100,00000001000,00000000011,consensusH6,00000000009,0.98398924
438,00000028846,0000000selu,00000000100,00000000500,00000000011,consensusH5,00000000009,0.903279693
439,00000028846,0000000selu,00000000100,00000001000,00000000011,consensusH5,00000000003,0.985621428
440,00000028846,0000000selu,00000000100,00000003500,00000000011,consensusH6,00000000003,0.989134701
441,00000028846,0000000selu,00000000100,00000003500,00000000011,consensusH5,00000000003,0.989752156
442,00000028846,0000000selu,00000000025,00000000500,00000000011,consensusH5,00000000003,0.990967921
443,00000028846,0000000selu,00000000500,00000001000,00000000008,consensusH5,00000000015,0.92770029
444,00000028846,0000000selu,00000000250,00000000500,00000000011,consensusH5,00000000003,0.986320253
445,00000028846,0000000selu,00000000100,00000003500,00000000011,consensusH5,00000000009,0.95706053
446,00000028846,0000000selu,00000000025,00000000500,00000000011,consensusH6,00000000003,0.990857832
447,00000025846,0000000selu,00000000100,00000001000,00000000005,consensusH6,00000000003,0.990991853
448,00000028846,0000000selu,00000000250,00000000750,00000000008,consensusH5,00000000015,0.939810073
449,00000028846,0000000selu,00000000250,00000000750,00000000011,consensusH5,00000000003,0.982806981
450,00000028846,0000000selu,00000000250,00000001000,00000000011,consensusH5,00000000015,0.913096754
451,00000028846,0000000selu,00000000500,00000000750,00000000011,consensusH5,00000000003,0.947650319
452,00000019846,0000000relu,00000000100,00000000750,00000000011,consensusH6,00000000009,0.993571764
453,00000028846,0000000selu,00000000500,00000003500,00000000011,consensusH5,00000000003,0.989139487
454,00000019846,0000000relu,00000000100,00000000500,00000000011,consensusH5,00000000003,0.992451728
455,00000019846,0000000relu,00000000100,00000001000,00000000008,consensusH6,00000000009,0.993380305
456,00000028846,0000000selu,00000000250,00000001000,00000000011,consensusH5,00000000003,0.984515752
457,00000019846,0000000tanh,00000000500,00000000500,00000000005,consensusH5,00000000009,0.994107849
458,00000019846,0000000tanh,00000000500,00000000500,00000000005,consensusH6,00000000009,0.993959468
459,00000028846,0000000selu,00000000100,00000001000,00000000005,consensusH5,00000000003,0.992073597
460,00000019846,0000000tanh,00000000500,00000000750,00000000011,consensusH5,00000000009,0.993203205
461,00000019846,0000000relu,00000000500,00000001000,00000000008,consensusH5,00000000015,0.993782369
462,00000019846,0000000tanh,00000000100,00000000500,00000000011,consensusH6,00000000009,0.993140981
463,00000019846,0000000selu,00000000100,00000000750,00000000005,consensusH5,00000000009,0.993581337
464,00000019846,0000000selu,00000000250,00000003500,00000000005,consensusH6,00000000009,0.993342013
465,00000019846,0000000tanh,00000000100,00000000500,00000000008,consensusH5,00000000009,0.992963881
466,00000019846,0000000tanh,00000000250,00000000500,00000000008,consensusH5,00000000003,0.993198419
467,00000019846,0000000selu,00000000250,00000000750,00000000005,consensusH6,00000000015,0.992221978
468,00000019846,0000000selu,00000000250,00000003500,00000000005,consensusH6,00000000015,0.993844593
469,00000019846,0000000selu,00000000250,00000001000,00000000005,consensusH6,00000000009,0.993763223
470,00000028846,0000000selu,00000000100,00000003500,00000000011,consensusH6,00000000015,0.983252123
471,00000019846,0000000selu,00000000025,00000001000,00000000008,consensusH5,00000000009,0.991571017
472,00000019846,0000000relu,00000000500,00000000750,00000000005,consensusH5,00000000015,0.989551124
473,00000019846,0000000tanh,00000000500,00000001000,00000000005,consensusH6,00000000009,0.993882885
474,00000019846,0000000selu,00000000100,00000000500,00000000008,consensusH6,00000000009,0.993117048
475,00000019846,0000000selu,00000000100,00000001000,00000000008,consensusH6,00000000015,0.994016906
476,00000019846,0000000selu,00000000250,00000000500,00000000008,consensusH5,00000000009,0.994399824
477,00000019846,0000000selu,00000000500,00000001000,00000000005,consensusH6,00000000009,0.994016906
478,00000019846,0000000selu,00000000500,00000000500,00000000008,consensusH6,00000000015,0.994064771
479,00000019846,0000000selu,00000000500,00000003500,00000000008,consensusH6,00000000009,0.993772796
480,00000019846,0000000selu,00000000100,00000003500,00000000008,consensusH5,00000000015,0.991877351
481,00000019846,0000000selu,00000000025,00000000500,00000000008,consensusH6,00000000015,0.992604896
482,00000019846,0000000selu,00000000500,00000000500,00000000008,consensusH5,00000000015,0.994442902
483,00000019846,0000000selu,00000000500,00000000500,00000000011,consensusH5,00000000003,0.993093116
484,00000019846,0000000selu,00000000500,00000003500,00000000011,consensusH5,00000000003,0.993437742
485,00000019846,0000000selu,00000000250,00000000750,00000000011,consensusH5,00000000003,0.993064397
487,00000028846,0000000tanh,00000000250,00000003500,00000000011,consensusH5,00000000003,0.98815826
488,00000019846,0000000selu,00000000100,00000000750,00000000008,consensusH5,00000000009,0.993452102
490,00000019846,0000000selu,00000000500,00000003500,00000000005,consensusH6,00000000015,0.993490394
492,00000019846,0000000selu,00000000250,00000001000,00000000008,consensusH5,00000000015,0.993050038
493,00000028846,0000000selu,00000000250,00000003500,00000000005,consensusH5,00000000003,0.989857459
494,00000029846,0000000relu,00000000250,00000002000,00000000005,0consensus5,00000000006,0.914111487
495,00000028846,0000000selu,00000000025,00000000100,00000000005,consensusH5,00000000003,0.992906444
496,00000028846,0000000tanh,00000000100,00000000100,00000000011,consensusH5,00000000003,0.947367917
497,00000029846,0000000relu,00000000250,00000002000,00000000005,0consensus6,00000000006,0.988809221
499,00000019846,0000000selu,00000000500,00000003500,00000000005,consensusH5,00000000009,0.994098276
500,00000029846,0000000relu,00000000500,00000000500,00000000011,0consensus5,00000000003,0.953834445
501,00000029846,0000000relu,00000000500,00000001000,00000000011,0consensus5,00000000003,0.980289295
504,00000019846,0000000selu,00000000100,00000000750,00000000011,consensusH5,00000000003,0.992073597
505,00000028846,0000000selu,00000000250,00000000100,00000000005,consensusH5,00000000003,0.966599975
506,00000029846,0000000selu,00000000100,00000000500,00000000005,0consensus5,00000000003,0.992178899
507,00000029846,0000000relu,00000000250,00000002000,00000000005,0consensus6,00000000006,0.990273882
508,00000029846,0000000selu,00000000250,00000000750,00000000005,0consensus5,00000000003,0.983950948
509,00000029846,0000000selu,00000000250,00000000750,00000000005,0consensus6,00000000003,0.991154594
510,00000029846,0000000selu,00000000250,00000000500,00000000005,0consensus6,00000000003,0.991604522
511,00000029846,0000000relu,00000000500,00000003500,00000000011,0consensus6,00000000003,0.98981438
512,00000029846,0000000selu,00000000500,00000000500,00000000005,0consensus6,00000000003,0.99166196
513,00000019846,0000000tanh,00000000500,00000000750,00000000008,consensusH5,00000000009,0.993696212
514,00000029846,0000000selu,00000000100,00000001000,00000000005,0consensus5,00000000003,0.98940753
515,00000029846,0000000selu,00000000100,00000000750,00000000005,0consensus5,00000000003,0.99039833
516,00000029846,0000000selu,00000000500,00000000750,00000000005,0consensus6,00000000003,0.992322494
517,00000029846,0000000selu,00000000500,00000000500,00000000005,0consensus5,00000000003,0.973358478
518,00000019846,0000000relu,00000000500,00000001000,00000000005,consensusH6,00000000009,0.992638401
519,00000029846,0000000selu,00000000100,00000000500,00000000008,0consensus5,00000000003,0.982778262
520,00000029846,0000000relu,00000000250,00000003500,00000000011,0consensus5,00000000003,0.989957975
521,00000029846,0000000selu,00000000100,00000001000,00000000008,0consensus5,00000000003,0.991997013
522,00000029846,0000000selu,00000000250,00000001000,00000000008,0consensus6,00000000003,0.99091527
523,00000029846,0000000selu,00000000100,00000000750,00000000008,0consensus5,00000000003,0.987416356
524,00000029846,0000000selu,00000000250,00000000500,00000000008,0consensus6,00000000003,0.991618882
525,00000029846,0000000selu,00000000250,00000001000,00000000005,0consensus5,00000000003,0.991413063
526,00000029846,0000000selu,00000000500,00000001000,00000000005,0consensus6,00000000003,0.991815127
527,00000029846,0000000selu,00000000025,00000000750,00000000011,0consensus5,00000000003,0.988364078
528,00000029846,0000000selu,00000000500,00000003500,00000000008,0consensus6,00000000003,0.991695465
529,00000029846,0000000selu,00000000250,00000003500,00000000011,0consensus5,00000000003,0.989302228
530,00000029846,0000000selu,00000000500,00000000500,00000000011,0consensus6,00000000003,0.991121088
531,00000029846,0000000selu,00000000025,00000000500,00000000011,0consensus5,00000000003,0.99023559
532,00000029846,0000000selu,00000000250,00000003500,00000000005,0consensus5,00000000009,0.959305387
533,00000029846,0000000selu,00000000500,00000001000,00000000008,0consensus6,00000000003,0.991862992
534,00000029846,0000000tanh,00000000100,00000000750,00000000005,0consensus5,00000000003,0.987679612
535,00000029846,0000000selu,00000000250,00000001000,00000000005,0consensus6,00000000003,0.991111515
536,00000028846,0000000tanh,00000000100,00000000500,00000000008,consensusH5,00000000003,0.986928136
537,00000029846,0000000selu,00000000250,00000000750,00000000011,0consensus6,00000000003,0.991695465
538,00000029846,0000000selu,00000000500,00000001000,00000000005,0consensus5,00000000003,0.986693599
539,00000029846,0000000tanh,00000000250,00000000500,00000000005,0consensus6,00000000009,0.982491073
540,00000029846,0000000tanh,00000000250,00000001000,00000000005,0consensus5,00000000003,0.979710131
541,00000029846,0000000tanh,00000000250,00000000750,00000000005,0consensus6,00000000003,0.991130661
542,00000029846,0000000tanh,00000000250,00000000750,00000000005,0consensus5,00000000003,0.970855152
543,00000029846,0000000tanh,00000000100,00000000500,00000000005,0consensus5,00000000003,0.98606657
544,00000029846,0000000tanh,00000000100,00000000500,00000000005,0consensus6,00000000003,0.989005466
545,00000029846,0000000tanh,00000000500,00000000750,00000000005,0consensus6,00000000003,0.991915643
546,00000029846,0000000tanh,00000000250,00000003500,00000000005,0consensus5,00000000003,0.990393544
548,00000029846,0000000tanh,00000000500,00000003500,00000000005,0consensus6,00000000003,0.990360039
551,00000029846,0000000tanh,00000000500,00000003500,00000000005,0consensus5,00000000003,0.97540709
552,00000029846,0000000tanh,00000000500,00000001000,00000000005,0consensus5,00000000003,0.975359225
553,00000029846,0000000tanh,00000000250,00000001000,00000000005,0consensus6,00000000003,0.990594576
554,00000029846,0000000selu,00000000500,00000000500,00000000008,0consensus6,00000000003,0.991829487
555,00000029846,0000000tanh,00000000100,00000001000,00000000008,0consensus5,00000000003,0.989666
556,00000029846,0000000tanh,00000000500,00000000500,00000000008,0consensus6,00000000003,0.991714611
557,00000029846,0000000tanh,00000000100,00000001000,00000000005,0consensus5,00000000003,0.988952815
558,00000029846,0000000tanh,00000000250,00000000750,00000000008,0consensus6,00000000003,0.99156623
559,00000029846,0000000tanh,00000000250,00000001000,00000000008,0consensus6,00000000003,0.991030145
560,00000029846,0000000tanh,00000000100,00000001000,00000000011,0consensus5,00000000003,0.989240003
561,00000029846,0000000tanh,00000000100,00000000750,00000000011,0consensus5,00000000003,0.991197672
562,00000029846,0000000tanh,00000000100,00000003500,00000000011,0consensus5,00000000003,0.988100822
563,00000029846,0000000tanh,00000000250,00000003500,00000000008,0consensus5,00000000003,0.989957975
564,00000029846,0000000tanh,00000000500,00000000750,00000000011,0consensus6,00000000003,0.99215018
565,00000029846,0000000tanh,00000000500,00000003500,00000000008,0consensus6,00000000003,0.991092369
566,00000029846,0000000tanh,00000000500,00000001000,00000000011,0consensus6,00000000003,0.991977867
567,00000029846,0000000tanh,00000000100,00000000500,00000000008,0consensus5,00000000003,0.991140234
568,00000029846,0000000tanh,00000000500,00000000500,00000000011,0consensus5,00000000003,0.947698184
569,00000029846,0000000tanh,00000000500,00000003500,00000000011,0consensus6,00000000003,0.99125511
570,00000029646,0000000relu,00000000500,00000001000,00000000011,0consensus5,00000000003,0.982907497
571,00000029646,0000000relu,00000000250,00000000750,00000000008,0consensus6,00000000003,0.990436622
572,00000029646,0000000relu,00000000500,00000001000,00000000011,0consensus6,00000000003,0.991226391
573,00000029846,0000000tanh,00000000500,00000001000,00000000008,0consensus6,00000000003,0.9918247
574,00000029846,0000000tanh,00000000250,00000001000,00000000011,0consensus6,00000000003,0.991594949
575,00000029646,0000000selu,00000000100,00000000500,00000000005,0consensus5,00000000003,0.992131035
576,00000029846,0000000tanh,00000000500,00000000500,00000000005,0consensus6,00000000003,0.991949148
577,00000029646,0000000selu,00000000250,00000000750,00000000005,0consensus6,00000000003,0.991101942
578,00000029646,0000000selu,00000000250,00000001000,00000000005,0consensus5,00000000003,0.990355252
579,00000029846,0000000tanh,00000000025,00000000500,00000000005,0consensus5,00000000003,0.983639827
580,00000029846,0000000tanh,00000000500,00000000750,00000000011,0consensus5,00000000003,0.963053197
581,00000029846,0000000tanh,00000000250,00000000500,00000000005,0consensus6,00000000003,0.991853419
582,00000029646,0000000selu,00000000500,00000000750,00000000005,0consensus6,00000000003,0.992260269
583,00000029646,0000000selu,00000000250,00000001000,00000000005,0consensus6,00000000003,0.990843473
584,00000029646,0000000selu,00000000250,00000000500,00000000005,0consensus6,00000000003,0.992006586
585,00000029646,0000000selu,00000000100,00000001000,00000000005,0consensus5,00000000003,0.989211285
586,00000029646,0000000selu,00000000250,00000000750,00000000008,0consensus6,00000000003,0.991408277
587,00000029646,0000000selu,00000000250,00000000750,00000000005,0consensus5,00000000003,0.985879898
588,00000029646,0000000selu,00000000500,00000003500,00000000005,0consensus5,00000000003,0.988445449
589,00000029646,0000000selu,00000000100,00000000750,00000000008,0consensus5,00000000003,0.990436622
590,00000029646,0000000selu,00000000250,00000001000,00000000008,0consensus6,00000000003,0.991413063
591,00000029846,0000000selu,00000000500,00000003500,00000000005,0consensus5,00000000003,0.992983027
592,00000029646,0000000selu,00000000500,00000000750,00000000008,0consensus6,00000000003,0.99192043
593,00000029646,0000000selu,00000000025,00000000750,00000000011,0consensus5,00000000003,0.988656053
594,00000029646,0000000selu,00000000100,00000000500,00000000008,0consensus5,00000000003,0.986607442
595,00000029646,0000000selu,00000000500,00000000500,00000000005,0consensus6,00000000003,0.992255483
596,00000029646,0000000selu,00000000500,00000003500,00000000008,0consensus6,00000000003,0.990259523
597,00000029646,0000000tanh,00000000025,00000000500,00000000005,0consensus5,00000000003,0.988220484
598,00000029646,0000000selu,00000000250,00000000750,00000000011,0consensus6,00000000003,0.992174113
